congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
116,house,P000613,Panetta,CA,20,D,65,0.0461538461538462,0.03249738,-47.2
0,house,P000614,Pappas,NH,1,Democrat,65,0.0615384615384615,0.28490228,1.6
116,house,P000614,Pappas,NH,1,D,65,0.0615384615384615,0.28490228,1.6
0,house,P000615,Pence,IN,6,Republican,64,1,0.96706295,40.3
116,house,P000615,Pence,IN,6,R,64,1,0.96706295,40.3
0,house,P000616,Phillips,MN,3,Democrat,65,0.0461538461538462,0.08773234,-9.4
116,house,P000616,Phillips,MN,3,D,65,0.0461538461538462,0.08773234,-9.4
0,house,P000617,Pressley,MA,7,Democrat,65,0.0615384615384615,0.02578043,-72.2
116,house,P000617,Pressley,MA,7,D,65,0.0615384615384615,0.02578043,-72.2
0,house,P000618,Porter,CA,45,Democrat,64,0.046875,0.12704114,-5.4
116,house,P000618,Porter,CA,45,D,64,0.046875,0.12704114,-5.4
0,house,Q000023,Quigley,IL,5,Democrat,157,0.159235668789809,0.12199197,-46.6
115,house,Q000023,Quigley,IL,5,D,93,0.236559139784946,0.18308451,-46.6
116,house,Q000023,Quigley,IL,5,D,64,0.046875,0.03321688,-46.6
0,house,R000395,Rogers,KY,5,Republican,154,0.974025974025974,0.95797331,62.1
115,house,R000395,Rogers,KY,5,R,89,0.98876404494382,0.94316321,62.1
116,house,R000395,Rogers,KY,5,R,65,0.953846153846154,0.97825176,62.1
0,house,R000409,Rohrabacher,CA,48,Republican,95,0.842105263157895,0.65805207,-1.7
115,house,R000409,Rohrabacher,CA,48,R,95,0.842105263157895,0.65805207,-1.7
0,house,R000435,Ros-Lehtinen,FL,27,Republican,89,0.707865168539326,0.32192644,-19.6
115,house,R000435,Ros-Lehtinen,FL,27,R,89,0.707865168539326,0.32192644,-19.6
0,house,R000486,Roybal-Allard,CA,40,Democrat,159,0.106918238993711,0.10105946,-69.4
115,house,R000486,Roybal-Allard,CA,40,D,94,0.159574468085106,0.15271129,-69.4
116,house,R000486,Roybal-Allard,CA,40,D,65,0.0307692307692308,0.02636296,-69.4
0,house,R000487,Royce,CA,39,Republican,95,0.978947368421053,0.5139066,-8.6
115,house,R000487,Royce,CA,39,R,95,0.978947368421053,0.5139066,-8.6
0,house,R000515,Rush,IL,1,Democrat,133,0.105263157894737,0.12159936,-54
115,house,R000515,Rush,IL,1,D,71,0.154929577464789,0.20004953,-54
116,house,R000515,Rush,IL,1,D,62,0.0483870967741935,0.03176127,-54
0,house,R000570,Ryan,WI,1,Republican,22,0.954545454545455,0.73244553,10.3
115,house,R000570,Ryan,WI,1,R,22,0.954545454545455,0.73244553,10.3
0,house,R000575,Rogers,AL,3,Republican,158,0.968354430379747,0.95052973,33
115,house,R000575,Rogers,AL,3,R,96,0.958333333333333,0.94868333,33
116,house,R000575,Rogers,AL,3,R,62,0.983870967741935,0.95338867,33
0,house,R000576,Ruppersberger,MD,2,Democrat,160,0.2,0.18516017,-24.4
115,house,R000576,Ruppersberger,MD,2,D,95,0.305263157894737,0.28068227,-24.4
116,house,R000576,Ruppersberger,MD,2,D,65,0.0461538461538462,0.04555094,-24.4
0,house,R000577,Ryan,OH,13,Democrat,147,0.170068027210884,0.3991028,-6.5
115,house,R000577,Ryan,OH,13,D,95,0.231578947368421,0.5523968,-6.5
116,house,R000577,Ryan,OH,13,D,52,0.0576923076923077,0.11904645,-6.5
0,house,R000578,Reichert,WA,8,Republican,93,0.924731182795699,0.62860571,-3
115,house,R000578,Reichert,WA,8,R,93,0.924731182795699,0.62860571,-3
0,house,R000580,Roskam,IL,6,Republican,94,0.946808510638298,0.54990447,-7
115,house,R000580,Roskam,IL,6,R,94,0.946808510638298,0.54990447,-7
0,house,R000582,Roe,TN,1,Republican,160,0.95625,0.95951665,57
115,house,R000582,Roe,TN,1,R,96,0.958333333333333,0.94844087,57
116,house,R000582,Roe,TN,1,R,64,0.953125,0.9761303,57
0,house,R000583,Rooney,FL,17,Republican,88,0.977272727272727,0.93988745,27.2
115,house,R000583,Rooney,FL,17,R,88,0.977272727272727,0.93988745,27.2
0,house,R000585,Reed,NY,23,Republican,155,0.909677419354839,0.85175197,14.8
115,house,R000585,Reed,NY,23,R,91,0.967032967032967,0.89487071,14.8
116,house,R000585,Reed,NY,23,R,64,0.828125,0.79044252,14.8
0,house,R000586,Renacci,OH,16,Republican,89,0.943820224719101,0.92095859,16.6
115,house,R000586,Renacci,OH,16,R,89,0.943820224719101,0.92095859,16.6
0,house,R000588,Richmond,LA,2,Democrat,148,0.101351351351351,0.10642554,-52.4
115,house,R000588,Richmond,LA,2,D,87,0.149425287356322,0.15819325,-52.4
116,house,R000588,Richmond,LA,2,D,61,0.0327868852459016,0.03259289,-52.4
0,house,R000591,Roby,AL,2,Republican,159,0.949685534591195,0.95071454,31.9
115,house,R000591,Roby,AL,2,R,95,0.957894736842105,0.94744166,31.9
116,house,R000591,Roby,AL,2,R,64,0.9375,0.95557272,31.9
0,house,R000592,Rokita,IN,4,Republican,93,0.903225806451613,0.94844154,34.1
115,house,R000592,Rokita,IN,4,R,93,0.903225806451613,0.94844154,34.1
0,house,R000593,Ross,FL,15,Republican,92,0.978260869565217,0.85471593,10
115,house,R000593,Ross,FL,15,R,92,0.978260869565217,0.85471593,10
0,house,R000597,Rice,SC,7,Republican,158,0.943037974683544,0.90174395,18.9
115,house,R000597,Rice,SC,7,R,95,0.947368421052632,0.92048862,18.9
116,house,R000597,Rice,SC,7,R,63,0.936507936507937,0.87347818,18.9
0,house,R000598,Rothfus,PA,12,Republican,96,0.885416666666667,0.92815327,20.8
115,house,R000598,Rothfus,PA,12,R,96,0.885416666666667,0.92815327,20.8
0,house,R000599,Ruiz,CA,36,Democrat,160,0.2375,0.33665546,-8.8
115,house,R000599,Ruiz,CA,36,D,95,0.368421052631579,0.50407301,-8.8
116,house,R000599,Ruiz,CA,36,D,65,0.0461538461538462,0.09196827,-8.8
0,house,R000601,Ratcliffe,TX,4,Republican,157,0.923566878980892,0.96115891,53.6
115,house,R000601,Ratcliffe,TX,4,R,95,0.905263157894737,0.9529847,53.6
116,house,R000601,Ratcliffe,TX,4,R,62,0.951612903225806,0.97368391,53.6
0,house,R000602,Rice,NY,4,Democrat,157,0.191082802547771,0.32068652,-9.6
115,house,R000602,Rice,NY,4,D,93,0.301075268817204,0.48117209,-9.6
116,house,R000602,Rice,NY,4,D,64,0.03125,0.08748093,-9.6
0,house,R000603,Rouzer,NC,7,Republican,159,0.911949685534591,0.88906372,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.914893617021277,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,65,0.907692307692308,0.85286613,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.936842105263158,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.936842105263158,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,160,0.0875,0.1478972,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.136842105263158,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,65,0.0153846153846154,0.03796847,-34.4
0,house,R000607,Rooney,FL,19,Republican,142,0.887323943661972,0.93092183,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247311828,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,49,0.755102040816326,0.92985224,22.1
115,house,R000608,Rosen,NV,3,D,93,0.43010752688172,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,153,0.980392156862745,0.94420584,28
115,house,R000609,Rutherford,FL,4,R,90,0.988888888888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,63,0.968253968253968,0.94167473,28
0,house,R000610,Reschenthaler,PA,14,Republican,63,0.952380952380952,0.94526382,29
116,house,R000610,Reschenthaler,PA,14,R,63,0.952380952380952,0.94526382,29
0,house,R000611,Riggleman,VA,5,Republican,65,0.938461538461538,0.67438451,11.1
116,house,R000611,Riggleman,VA,5,R,65,0.938461538461538,0.67438451,11.1
0,house,R000612,Rose,TN,6,Republican,62,0.983870967741935,0.97112772,48.9
116,house,R000612,Rose,TN,6,R,62,0.983870967741935,0.97112772,48.9
0,house,R000613,Rose,NY,11,Democrat,64,0.0625,0.62295525,9.8
116,house,R000613,Rose,NY,11,D,64,0.0625,0.62295525,9.8
0,house,R000614,Roy,TX,21,Republican,61,0.934426229508197,0.64542455,10
116,house,R000614,Roy,TX,21,R,61,0.934426229508197,0.64542455,10
0,house,R000616,Rouda,CA,48,Democrat,64,0.046875,0.19220479,-1.7
116,house,R000616,Rouda,CA,48,D,64,0.046875,0.19220479,-1.7
0,house,S000051,Sanford,SC,1,Republican,96,0.708333333333333,0.88456487,13.1
115,house,S000051,Sanford,SC,1,R,96,0.708333333333333,0.88456487,13.1
0,house,S000185,Scott,VA,3,Democrat,160,0.1375,0.15556325,-31.7
115,house,S000185,Scott,VA,3,D,95,0.2,0.2349397,-31.7
116,house,S000185,Scott,VA,3,D,65,0.0461538461538462,0.03955152,-31.7
0,house,S000244,Sensenbrenner,WI,5,Republican,152,0.875,0.91379842,20.1
115,house,S000244,Sensenbrenner,WI,5,R,96,0.875,0.925617,20.1
116,house,S000244,Sensenbrenner,WI,5,R,56,0.875,0.89353801,20.1
0,house,S000248,Serrano,NY,15,Democrat,151,0.0993377483443709,0.09053595,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.135416666666667,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,55,0.0363636363636364,0.01853668,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.978723404255319,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.978723404255319,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,158,0.132911392405063,0.13092628,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.202127659574468,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,64,0.03125,0.0344196,-43.4
0,house,S000364,Shimkus,IL,15,Republican,153,0.973856209150327,0.95662046,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.98936170212766,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,59,0.949152542372881,0.96793162,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.166666666666667,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.166666666666667,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,155,0.103225806451613,0.1227313,-47.2
115,house,S000510,Smith,WA,9,D,90,0.144444444444444,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,65,0.0461538461538462,0.03249738,-47.2
0,house,S000522,Smith,NJ,4,Republican,160,0.6875,0.85402057,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,65,0.523076923076923,0.79132781,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.968085106382979,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.968085106382979,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,161,0.0807453416149068,0.12602828,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.114583333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,65,0.0307692307692308,0.03321306,-45.2
0,house,S001148,Simpson,ID,2,Republican,153,0.96078431372549,0.93237854,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,62,0.919354838709677,0.92570109,24.7
0,house,S001150,Schiff,CA,28,Democrat,161,0.15527950310559,0.11936635,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.229166666666667,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,65,0.0461538461538462,0.03161706,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.98936170212766,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.98936170212766,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,155,0.116129032258065,0.13380822,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.161290322580645,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,62,0.0483870967741935,0.03715868,-39.6
0,house,S001157,Scott,GA,13,Democrat,153,0.176470588235294,0.12439942,-44.4
115,house,S001157,Scott,GA,13,D,89,0.280898876404494,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,64,0.03125,0.03403343,-44.4
0,house,S001165,Sires,NJ,8,Democrat,156,0.16025641025641,0.11752062,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.239130434782609,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,64,0.046875,0.03071093,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,160,0.13125,0.1594276,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.189473684210526,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,65,0.0461538461538462,0.04033882,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.233333333333333,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.233333333333333,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,158,0.943037974683544,0.95889362,54.9
115,house,S001172,Smith,NE,3,R,95,0.947368421052632,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,63,0.936507936507937,0.97471041,54.9
0,house,S001175,Speier,CA,14,Democrat,148,0.135135135135135,0.11656214,-58.7
115,house,S001175,Speier,CA,14,D,86,0.209302325581395,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,62,0.032258064516129,0.03035605,-58.7
0,house,S001176,Scalise,LA,1,Republican,140,0.985714285714286,0.96464647,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,65,0.969230769230769,0.9675114,42
0,house,S001180,Schrader,OR,5,Democrat,160,0.2125,0.41829976,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.326315789473684,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,65,0.0461538461538462,0.1430339,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,161,0.906832298136646,0.7644023,10
115,house,S001183,Schweikert,AZ,6,R,96,0.895833333333333,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,65,0.923076923076923,0.63164631,10
0,house,S001185,Sewell,AL,7,Democrat,158,0.189873417721519,0.13057736,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.290322580645161,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,65,0.0461538461538462,0.03476706,-41.2
0,house,S001187,Stivers,OH,15,Republican,151,0.95364238410596,0.86150184,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,60,0.9,0.80250706,15.4
0,house,S001189,Scott,GA,8,Republican,161,0.962732919254658,0.94511458,28.9
115,house,S001189,Scott,GA,8,R,96,0.989583333333333,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,65,0.923076923076923,0.94484499,28.9
0,house,S001190,Schneider,IL,10,Democrat,159,0.251572327044025,0.16409512,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.393617021276596,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,65,0.0461538461538462,0.04111552,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.626373626373626,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,157,0.955414012738854,0.84023287,14
115,house,S001192,Stewart,UT,2,R,92,0.945652173913043,0.88999112,14
116,house,S001192,Stewart,UT,2,R,65,0.969230769230769,0.76980581,14
0,house,S001193,Swalwell,CA,15,Democrat,149,0.161073825503356,0.12791294,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.236559139784946,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,56,0.0357142857142857,0.03826112,-45.7
0,house,S001195,Smith,MO,8,Republican,158,0.943037974683544,0.9589785,54.4
115,house,S001195,Smith,MO,8,R,93,0.913978494623656,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,65,0.984615384615385,0.97526435,54.4
0,house,S001196,Stefanik,NY,21,Republican,161,0.77639751552795,0.84092916,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.895833333333333,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,65,0.6,0.76696855,13.9
0,house,S001199,Smucker,PA,11,Republican,156,0.955128205128205,0.85738676,25.8
115,house,S001199,Smucker,PA,16,R,96,0.958333333333333,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,60,0.95,0.9278773,25.8
0,house,S001200,Soto,FL,9,Democrat,160,0.15625,0.28604725,-12.9
115,house,S001200,Soto,FL,9,D,96,0.229166666666667,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,64,0.046875,0.07070657,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,158,0.221518987341772,0.37755783,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.344086021505376,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,65,0.0461538461538462,0.11719314,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,68,0.0588235294117647,0.07414797,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.666666666666667,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,65,0.0307692307692308,0.04203194,-28.2
0,house,S001206,Shalala,FL,27,Democrat,65,0.0461538461538462,0.05208201,-19.6
116,house,S001206,Shalala,FL,27,D,65,0.0461538461538462,0.05208201,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,64,0.046875,0.26238033,0.9
116,house,S001207,Sherrill,NJ,11,D,64,0.046875,0.26238033,0.9
0,house,S001208,Slotkin,MI,8,Democrat,65,0.0461538461538462,0.49039627,6.7
116,house,S001208,Slotkin,MI,8,D,65,0.0461538461538462,0.49039627,6.7
0,house,S001209,Spanberger,VA,7,Democrat,65,0.0461538461538462,0.48159991,6.5
116,house,S001209,Spanberger,VA,7,D,65,0.0461538461538462,0.48159991,6.5
0,house,S001210,Spano,FL,15,Republican,64,0.921875,0.63147992,10
116,house,S001210,Spano,FL,15,R,64,0.921875,0.63147992,10
0,house,S001211,Stanton,AZ,9,Democrat,65,0.0615384615384615,0.05892458,-16.3
116,house,S001211,Stanton,AZ,9,D,65,0.0615384615384615,0.05892458,-16.3
0,house,S001212,Stauber,MN,8,Republican,65,0.907692307692308,0.81079944,15.6
116,house,S001212,Stauber,MN,8,R,65,0.907692307692308,0.81079944,15.6
0,house,S001213,Steil,WI,1,Republican,64,0.953125,0.64142048,10.3
116,house,S001213,Steil,WI,1,R,64,0.953125,0.64142048,10.3
0,house,S001214,Steube,FL,17,Republican,64,0.96875,0.93766732,27.2
116,house,S001214,Steube,FL,17,R,64,0.96875,0.93766732,27.2
0,house,S001215,Stevens,MI,11,Democrat,65,0.0461538461538462,0.39129421,4.4
116,house,S001215,Stevens,MI,11,D,65,0.0461538461538462,0.39129421,4.4
0,house,S001216,Schrier,WA,8,Democrat,65,0.0461538461538462,0.16387805,-3
116,house,S001216,Schrier,WA,8,D,65,0.0461538461538462,0.16387805,-3
0,house,T000193,Thompson,MS,2,Democrat,152,0.118421052631579,0.1705098,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.175824175824176,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,61,0.0327868852459016,0.04453471,-28.5
0,house,T000238,Thornberry,TX,13,Republican,159,0.968553459119497,0.95917659,63
115,house,T000238,Thornberry,TX,13,R,96,0.979166666666667,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,63,0.952380952380952,0.97787197,63
0,house,T000460,Thompson,CA,5,Democrat,157,0.146496815286624,0.12297154,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.225806451612903,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,64,0.03125,0.03384429,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.982758620689655,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.982758620689655,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,160,0.95,0.69945593,7.3
115,house,T000463,Turner,OH,10,R,96,0.958333333333333,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,64,0.9375,0.51802979,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.193181818181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.193181818181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,159,0.981132075471698,0.95407851,43.3
115,house,T000467,Thompson,PA,5,R,96,0.989583333333333,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,63,0.968253968253968,0.96763273,43.3
0,house,T000468,Titus,NV,1,Democrat,156,0.102564102564103,0.15724025,-29
115,house,T000468,Titus,NV,1,D,92,0.152173913043478,0.23736595,-29
116,house,T000468,Titus,NV,1,D,64,0.03125,0.04205955,-29
0,house,T000469,Tonko,NY,20,Democrat,158,0.139240506329114,0.27686075,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.225806451612903,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,65,0.0153846153846154,0.06735728,-13.5
0,house,T000470,Tipton,CO,3,Republican,159,0.943396226415094,0.80617682,12
115,house,T000470,Tipton,CO,3,R,94,0.957446808510638,0.87486637,12
116,house,T000470,Tipton,CO,3,R,65,0.923076923076923,0.70684115,12
0,house,T000472,Takano,CA,41,Democrat,158,0.126582278481013,0.17107639,-27.9
115,house,T000472,Takano,CA,41,D,94,0.180851063829787,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,64,0.046875,0.0429341,-27.9
0,house,T000474,Torres,CA,35,Democrat,158,0.170886075949367,0.13554019,-40.8
115,house,T000474,Torres,CA,35,D,94,0.265957446808511,0.20366703,-40.8
